MUNICIPIO_CAP,TIPO_ESCOLA,SEXO,IDADE,ETINIA,ANO_ESCOLAR,MORA_MAE,MORA_PAI,JA_FUMOU,JA_NARGUILE,JA_CIGARRO_ELETRONICO,JA_USOU_TABACO,RESPONSAVEL_FUMA,FUMA_PROXIMO_ALUNO,AMIGO_FUMA,IDH_EDUCACAO
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,1 ou 2 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,2º ano ensino medio,sim,sim,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,1º ano ensino medio,sim,não,2.0,sim,sim,sim,Nenhum deles,1 ou 2 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,1.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,1º ano ensino medio,sim,não,1.0,sim,não,sim,Só minha mãe ou responsável do sexo feminino,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,1º ano ensino medio,sim,não,2.0,não,sim,não,Nenhum deles,Todos os dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,1º ano ensino medio,sim,sim,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,não,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,não,2.0,não,sim,não,Só minha mãe ou responsável do sexo feminino,Todos os dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,3º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,não,1.0,não,sim,não,Nenhum deles,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,3º ano ensino medio,não,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Branca,1º ano ensino medio,sim,sim,2.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Amarela,3º ano ensino medio,sim,sim,2.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Parda,1º ano ensino medio,não,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,não,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,18 anos ou mais,Preta,3º ano ensino medio,sim,sim,1.0,sim,não,não,Não sei,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,sim,1.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Branca,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,não,1.0,não,sim,não,Nenhum deles,1 ou 2 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,1º ano ensino medio,não,não,1.0,sim,sim,sim,Nenhum deles,Todos os dias,sim,0.805
VITORIA,Publica,Homem,18 anos ou mais,Branca,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,sim,2.0,Sem Resposta,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Parda,2º ano ensino medio,sim,não,1.0,não,não,não,Só minha mãe ou responsável do sexo feminino,Todos os dias,não,0.805
VITORIA,Publica,Mulher,Sem Resposta,Branca,1º ano ensino medio,não,sim,1.0,não,sim,sim,Nenhum deles,Todos os dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Os dois (ambos),Todos os dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Parda,2º ano ensino medio,sim,sim,1.0,sim,sim,não,Nenhum deles,Todos os dias,não,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Branca,3º ano ensino medio,sim,não,1.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,1.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,não,sim,2.0,sim,não,não,Só minha mãe ou responsável do sexo feminino,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Amarela,2º ano ensino medio,não,não,1.0,não,não,não,Não sei,Todos os dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Branca,1º ano ensino medio,sim,não,1.0,sim,sim,sim,Só minha mãe ou responsável do sexo feminino,Todos os dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,não,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,3º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,não,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,2º ano ensino medio,sim,não,1.0,não,não,não,Os dois (ambos),Todos os dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,sim,1.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,não,não,1.0,sim,sim,sim,Não sei,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,1º ano ensino medio,sim,não,1.0,sim,sim,sim,Só meu pai ou responsável do sexo masculino,Todos os dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,1 ou 2 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,2º ano ensino medio,sim,não,2.0,não,não,não,Não sei,Todos os dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,2.0,sim,não,não,Só meu pai ou responsável do sexo masculino,5 ou 6 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,1.0,sim,sim,sim,Nenhum deles,Todos os dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Sem Resposta,3º ano ensino medio,sim,não,1.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,2º ano ensino medio,sim,não,1.0,sim,sim,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,2º ano ensino medio,sim,não,1.0,sim,sim,não,Só minha mãe ou responsável do sexo feminino,3 ou 4 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,sim,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,2.0,não,sim,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,1º ano ensino medio,sim,não,1.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,não,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,1.0,não,sim,não,Só minha mãe ou responsável do sexo feminino,3 ou 4 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,não,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,2º ano ensino medio,não,não,2.0,não,não,sim,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Amarela,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,não,2.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Parda,2º ano ensino medio,não,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Branca,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,1º ano ensino medio,sim,não,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,3º ano ensino medio,sim,sim,2.0,não,não,sim,Só minha mãe ou responsável do sexo feminino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Parda,3º ano ensino medio,sim,não,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Preta,3º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,2.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,3º ano ensino medio,sim,não,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,2º ano ensino medio,sim,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,1 ou 2 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Parda,3º ano ensino medio,sim,sim,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,sim,não,1.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,1º ano ensino medio,não,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,18 anos ou mais,Parda,3º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Indigena,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Branca,1º ano ensino medio,sim,sim,1.0,não,não,não,Não sei,1 ou 2 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,não,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,3º ano ensino medio,sim,não,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,1.0,não,não,não,Só meu pai ou responsável do sexo masculino,Todos os dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,não,sim,2.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Preta,2º ano ensino medio,sim,sim,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Parda,1º ano ensino medio,não,não,2.0,não,não,não,Só minha mãe ou responsável do sexo feminino,Todos os dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,sim,não,1.0,sim,sim,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,não,1.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Parda,1º ano ensino medio,não,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Todos os dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,1.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Amarela,2º ano ensino medio,sim,sim,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Sem Resposta,3º ano ensino medio,sim,sim,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,3 ou 4 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Preta,1º ano ensino medio,sim,sim,2.0,sim,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,não,2.0,sim,sim,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,13 a 15 anos,Parda,1º ano ensino medio,sim,não,1.0,sim,sim,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,2º ano ensino medio,não,sim,2.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,sim,sim,1.0,não,não,sim,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Branca,1º ano ensino medio,sim,sim,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Preta,1º ano ensino medio,sim,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,16 a 17 anos,Parda,3º ano ensino medio,sim,não,1.0,sim,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,3 ou 4 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Parda,2º ano ensino medio,não,não,2.0,não,não,não,Só minha mãe ou responsável do sexo feminino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Amarela,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,1º ano ensino medio,não,não,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Amarela,1º ano ensino medio,não,não,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,18 anos ou mais,Branca,3º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,2º ano ensino medio,sim,sim,1.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,1º ano ensino medio,sim,não,1.0,sim,sim,sim,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,sim,0.805
VITORIA,Publica,Homem,18 anos ou mais,Parda,3º ano ensino medio,não,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Preta,2º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,13 a 15 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Só meu pai ou responsável do sexo masculino,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Mulher,16 a 17 anos,Parda,1º ano ensino medio,sim,sim,2.0,não,não,não,Nenhum deles,Nenhum dia nos últimos 7 dias,não,0.805
VITORIA,Publica,Homem,16 a 17 anos,Branca,3º ano ensino medio,sim,não,2.0,não,sim,não,Nenhum deles,Nenhum dia nos últimos 7 dias,sim,0.805
